log10_MI,log10_MGUT,max_frac_mismatch,alpha_GUT,tau_p_eppi0_years
14.660377358490566,16.196316005629416,0.09594733035715484,0.02329574160370718,1.7981707306151916e+36
14.69811320754717,16.201991156898618,0.09688697887322528,0.02329378873958285,1.894978755650358e+36
14.735849056603772,16.207667730916953,0.09782649496062533,0.023291835682606996,1.997024859335817e+36
14.773584905660378,16.21334572110773,0.09876587849181932,0.023289882435529034,2.1045937412507616e+36
14.81132075471698,16.219025120941147,0.09970512934055084,0.023287929001079767,2.217985638003559e+36
14.849056603773585,16.224705923932774,0.10064424738169928,0.023285975381972714,2.337517174261539e+36
14.88679245283019,16.23038812364345,0.1015832324914222,0.02328402158090342,2.4635222605820712e+36
14.924528301886792,16.23607171367906,0.1025220845470186,0.02328206760055047,2.5963530405952566e+36
14.962264150943396,16.241756687689964,0.10346080342696634,0.0232801134435749,2.736380890255688e+36
15.0,16.24744303937092,0.10439938901096733,0.023278159112620427,2.883997472051659e+36
